update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
134,274432,-2.2475,0.0,0.0,0.0,-0.003649,7.608767,0.98747
135,276480,-2.675,0.0,0.0,0.0,-0.001849,8.502299,0.997158
136,278528,-3.76,0.0,0.0,0.0,-0.00402,7.803158,1.005605
137,280576,-6.4825,0.0,0.0,0.0,-0.004335,7.591449,1.006385
138,282624,-7.7225,0.0,0.0,0.0,-0.001585,9.485132,1.006429
139,284672,-3.3525,0.0,0.0,0.0,-0.003572,10.321313,0.993563
140,286720,-3.9875,0.1,0.31569,3044367.75239,-0.005033,9.010951,1.018105
141,288768,-0.93,0.0,0.0,0.0,-0.000221,10.017471,1.04153
142,290816,-5.1975,0.0,0.0,0.0,-0.001109,8.403477,0.953545
143,292864,-7.545,0.0,0.0,0.0,-0.003119,8.846105,1.003585
144,294912,-8.6175,0.0,0.0,0.0,-0.003726,7.614333,0.994302
145,296960,-5.4925,0.0,0.0,0.0,-0.000806,8.321824,1.013527
146,299008,-2.855,0.0,0.0,0.0,-0.004928,7.686447,0.992357
147,301056,-4.785,0.0,0.0,0.0,-0.000383,10.941535,1.004004
148,303104,-7.0525,0.0,0.0,0.0,-0.006428,8.572788,0.988548
149,305152,-6.27,0.0,0.0,0.0,-0.003043,8.755088,0.976373
150,307200,-5.425,0.1,91.25707,3500000.0,-0.002031,10.079968,0.981057
151,309248,-2.455,0.0,0.0,0.0,-0.003494,8.137405,0.979396
152,311296,-5.4475,0.0,0.0,0.0,-0.001752,8.083333,0.955512
153,313344,-5.21,0.0,0.0,0.0,-0.005132,7.137445,0.919639
154,315392,-5.215,0.0,0.0,0.0,0.001227,7.612407,0.947094
155,317440,-4.1575,0.0,0.0,0.0,0.00135,9.288142,0.954223
156,319488,-4.07,0.0,0.0,0.0,-0.004077,7.73831,0.940306
157,321536,-7.805,0.0,0.0,0.0,-0.000212,10.742663,0.993926
158,323584,-4.645,0.0,0.0,0.0,-0.002294,8.897658,0.973673
159,325632,-5.72,0.0,0.0,0.0,0.000216,9.700293,0.957756
160,327680,-4.2075,0.1,562.23675,533333.33333,-0.004011,9.744817,0.947826
161,329728,-4.015,0.0,0.0,0.0,-0.008417,12.538377,1.018079
162,331776,-5.0975,0.0,0.0,0.0,-0.000289,8.763356,0.994484
163,333824,-5.525,0.0,0.0,0.0,-0.001291,8.680548,0.967068
164,335872,-5.71,0.0,0.0,0.0,-0.008598,12.116993,0.954086
165,337920,-4.405,0.0,0.0,0.0,-0.003667,10.048264,0.982376
166,339968,-6.495,0.0,0.0,0.0,-0.002385,6.879654,0.92288
167,342016,-5.7825,0.0,0.0,0.0,-0.003166,8.392171,0.925201
168,344064,-4.755,0.0,0.0,0.0,-0.002838,8.474143,0.901331
169,346112,-6.0775,0.0,0.0,0.0,-0.001167,8.106961,0.957415
170,348160,-3.3725,0.13333,347.32466,2588980.65306,-0.001659,8.291636,0.926019
171,350208,-4.0025,0.0,0.0,0.0,-0.007447,6.506905,0.904061
172,352256,-4.63,0.0,0.0,0.0,-0.002279,7.439151,0.920996
173,354304,-4.255,0.0,0.0,0.0,-0.002402,8.798791,0.899897
174,356352,-3.1575,0.0,0.0,0.0,-0.000878,9.527057,0.952098
175,358400,-4.31,0.0,0.0,0.0,0.00135,7.44838,0.919185
176,360448,-6.0575,0.0,0.0,0.0,-0.003535,8.534973,0.924225
