update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
217,444416,-4.39,0.0,0.0,0.0,-0.004801,9.370855,0.967448
218,446464,-2.89,0.0,0.0,0.0,-0.005993,9.638943,0.966751
219,448512,-1.48,0.0,0.0,0.0,-0.00428,7.600655,0.937072
220,450560,-3.45,0.03333,104.0978,3466666.66667,-0.003015,7.042207,0.898662
221,452608,-6.14,0.0,0.0,0.0,-0.003391,8.133296,0.935109
222,454656,-2.25,0.0,0.0,0.0,-0.002793,9.395589,0.944043
223,456704,-3.505,0.0,0.0,0.0,-0.002417,9.307061,0.95876
224,458752,-4.65,0.0,0.0,0.0,-0.003132,9.325537,0.928757
225,460800,-5.7825,0.0,0.0,0.0,-0.00536,7.966058,0.881916
226,462848,-3.415,0.0,0.0,0.0,-0.002924,9.532912,0.924947
227,464896,-3.925,0.0,0.0,0.0,-0.000802,7.299576,0.844592
228,466944,-3.485,0.0,0.0,0.0,-0.003155,7.976444,0.955682
229,468992,-2.0,0.0,0.0,0.0,-0.003889,8.080177,0.882971
230,471040,-2.1225,0.4,1498.26129,5770444.46135,-0.004676,7.708699,0.962625
231,473088,-4.7425,0.0,0.0,0.0,-0.003851,7.764891,0.888785
232,475136,-6.45,0.0,0.0,0.0,-0.004359,7.181502,0.856592
233,477184,-3.7,0.0,0.0,0.0,-0.001478,6.927475,0.884944
234,479232,-4.26,0.0,0.0,0.0,-0.003113,7.972485,0.898248
235,481280,-0.9875,0.0,0.0,0.0,-0.00434,7.159035,0.932164
236,483328,-5.9375,0.0,0.0,0.0,-0.005827,7.004398,0.914841
237,485376,-1.395,0.0,0.0,0.0,-0.005525,6.384746,0.893925
238,487424,-3.2075,0.0,0.0,0.0,-0.000755,6.848317,0.89265
239,489472,-3.13,0.0,0.0,0.0,-0.001548,6.369425,0.879359
240,491520,-5.7625,0.3,1184.38554,3733333.33333,-0.002559,6.918947,0.894855
241,493568,-6.06,0.0,0.0,0.0,-0.002104,7.650788,0.899009
242,495616,-5.2675,0.0,0.0,0.0,0.000315,6.689869,0.928149
243,497664,-3.2025,0.0,0.0,0.0,-0.001366,7.20032,0.9261
244,499712,-3.2075,0.0,0.0,0.0,-0.001491,6.576008,0.917021
245,501760,-5.5525,0.0,0.0,0.0,-0.005652,7.038126,0.929379
246,503808,-2.0525,0.0,0.0,0.0,-0.003003,6.569814,0.919379
247,505856,-0.965,0.0,0.0,0.0,-0.001997,6.616377,0.879418
248,507904,0.36,0.0,0.0,0.0,-0.005125,8.295348,0.933182
249,509952,-7.03,0.0,0.0,0.0,-0.002539,7.64897,0.926782
250,512000,-4.41,0.03333,104.0978,3266666.66667,-0.003937,6.937538,0.923485
251,514048,-3.465,0.0,0.0,0.0,-0.003614,7.768155,0.892125
252,516096,-3.41,0.0,0.0,0.0,-0.003558,6.712392,0.930354
