update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
205,419840,1.5475,0.0,0.0,0.0,0.015989,7.898319,0.672231
206,421888,-0.3525,0.0,0.0,0.0,0.015038,7.884125,0.704215
207,423936,1.115,0.0,0.0,0.0,0.016358,8.042683,0.685198
208,425984,-0.825,0.0,0.0,0.0,0.016325,8.685618,0.700995
209,428032,1.0075,0.0,0.0,0.0,0.02172,8.556657,0.696792
210,430080,0.405,0.0,0.0,0.0,0.019546,8.03676,0.680861
211,432128,-0.92,0.0,0.0,0.0,0.018687,8.176077,0.704633
212,434176,-1.1125,0.0,0.0,0.0,0.020908,7.622945,0.706252
213,436224,-0.0775,0.0,0.0,0.0,0.011464,6.872971,0.659259
214,438272,-0.895,0.0,0.0,0.0,0.018579,6.851113,0.663013
215,440320,-0.81,0.0,0.0,0.0,0.023467,8.645088,0.682973
216,442368,-0.035,0.0,0.0,0.0,0.022166,6.869701,0.66799
217,444416,-0.9925,0.0,0.0,0.0,0.021138,7.340994,0.695481
218,446464,1.4475,0.0,0.0,0.0,0.021496,8.060483,0.694895
219,448512,-0.3725,0.0,0.0,0.0,0.022397,6.623536,0.6903
220,450560,-2.11,0.06667,112.0967,2066666.66667,0.019248,7.880515,0.705967
221,452608,-0.0275,0.0,0.0,0.0,0.020452,6.951809,0.6904
222,454656,2.52,0.0,0.0,0.0,0.018934,6.793536,0.690087
223,456704,-0.9475,0.0,0.0,0.0,0.017296,6.539056,0.679936
224,458752,-1.0225,0.0,0.0,0.0,0.020178,6.531665,0.682016
225,460800,1.675,0.0,0.0,0.0,0.023178,8.471175,0.692655
226,462848,-0.3775,0.0,0.0,0.0,0.017667,7.358218,0.681052
227,464896,0.045,0.0,0.0,0.0,0.017465,8.155393,0.734473
228,466944,0.59,0.0,0.0,0.0,0.017298,7.237506,0.692874
229,468992,-1.03,0.0,0.0,0.0,0.012644,7.456444,0.702027
230,471040,-3.135,0.0,0.0,0.0,0.014251,7.767412,0.682407
231,473088,-1.4,0.0,0.0,0.0,0.018613,7.414712,0.681164
232,475136,-3.22,0.0,0.0,0.0,0.018459,7.444484,0.687471
233,477184,-2.255,0.0,0.0,0.0,0.016777,6.937794,0.644114
234,479232,-0.8125,0.0,0.0,0.0,0.02327,8.182224,0.673358
235,481280,-1.0025,0.0,0.0,0.0,0.01481,6.683625,0.65905
236,483328,-3.9775,0.0,0.0,0.0,0.021859,7.497095,0.659806
237,485376,0.6975,0.0,0.0,0.0,0.021835,7.1921,0.694978
238,487424,1.11,0.0,0.0,0.0,0.018202,8.195273,0.691558
239,489472,0.5975,0.0,0.0,0.0,0.018846,8.120402,0.729706
240,491520,-0.2975,0.33333,1020.017,4833333.33333,0.016114,7.198688,0.673161
241,493568,-0.9325,0.0,0.0,0.0,0.015417,7.551684,0.698967
242,495616,-0.7375,0.0,0.0,0.0,0.014205,8.412401,0.721372
243,497664,-0.9,0.0,0.0,0.0,0.016641,6.768159,0.663067
244,499712,0.2775,0.0,0.0,0.0,0.020845,7.503051,0.674187
245,501760,0.0475,0.0,0.0,0.0,0.015986,6.690943,0.685264
246,503808,-3.3075,0.0,0.0,0.0,0.014584,6.215427,0.674324
247,505856,1.045,0.0,0.0,0.0,0.018735,7.554089,0.688936
248,507904,-0.08,0.0,0.0,0.0,0.021075,8.253466,0.697112
249,509952,1.335,0.0,0.0,0.0,0.01849,7.147461,0.714118
250,512000,-1.46,0.0,0.0,0.0,0.018227,7.925932,0.727344
251,514048,0.1375,0.0,0.0,0.0,0.016547,8.094808,0.710463
252,516096,-1.8525,0.0,0.0,0.0,0.019853,8.084626,0.712864
253,518144,0.47,0.0,0.0,0.0,0.020813,8.393425,0.693004
254,520192,0.165,0.0,0.0,0.0,0.017712,7.395439,0.643301
255,522240,-1.3225,0.0,0.0,0.0,0.018547,7.209282,0.698429
256,524288,-2.7825,0.0,0.0,0.0,0.022448,7.574453,0.709042
257,526336,1.02,0.0,0.0,0.0,0.019349,8.155946,0.724113
258,528384,-3.135,0.0,0.0,0.0,0.017065,8.519537,0.708803
259,530432,1.345,0.0,0.0,0.0,0.020683,7.407901,0.684645
260,532480,-2.385,0.03333,47.53451,2266666.66667,0.01504,6.842694,0.677243
261,534528,-2.2175,0.0,0.0,0.0,0.021039,8.467307,0.702682
262,536576,0.4475,0.0,0.0,0.0,0.020022,6.795729,0.705088
263,538624,0.1575,0.0,0.0,0.0,0.01778,7.194507,0.716444
264,540672,0.345,0.0,0.0,0.0,0.019545,7.86478,0.720883
265,542720,0.6525,0.0,0.0,0.0,0.020393,8.280278,0.714187
266,544768,-1.8825,0.0,0.0,0.0,0.014172,6.59026,0.704612
267,546816,2.5025,0.0,0.0,0.0,0.017411,8.127967,0.707389
268,548864,-1.5175,0.0,0.0,0.0,0.019839,8.111826,0.719354
269,550912,-0.2425,0.0,0.0,0.0,0.018435,8.630196,0.690375
270,552960,0.6925,0.0,0.0,0.0,0.023647,8.064047,0.697417
271,555008,-2.9125,0.0,0.0,0.0,0.019822,6.677666,0.681432
272,557056,-2.2525,0.0,0.0,0.0,0.017509,6.593785,0.630634
273,559104,-2.8175,0.0,0.0,0.0,0.017135,8.04017,0.685704
274,561152,-1.0375,0.0,0.0,0.0,0.017247,6.957815,0.691018
275,563200,2.205,0.0,0.0,0.0,0.013168,6.893386,0.673942
276,565248,-1.4475,0.0,0.0,0.0,0.019169,6.142297,0.690171
277,567296,0.6075,0.0,0.0,0.0,0.022414,6.41241,0.648369
278,569344,0.155,0.0,0.0,0.0,0.019352,7.402348,0.653117
279,571392,-1.1525,0.0,0.0,0.0,0.015866,6.485166,0.645474
280,573440,-1.5525,0.43333,1931.54145,4733333.33333,0.020584,7.49338,0.693712
281,575488,1.345,0.0,0.0,0.0,0.024171,7.244272,0.657837
282,577536,1.4125,0.0,0.0,0.0,0.02166,7.072946,0.657954
283,579584,1.01,0.0,0.0,0.0,0.021445,7.453412,0.672376
284,581632,-0.8275,0.0,0.0,0.0,0.016716,8.113619,0.695397
285,583680,-2.8575,0.0,0.0,0.0,0.017187,8.400906,0.686117
286,585728,1.7325,0.0,0.0,0.0,0.021763,7.52158,0.68421
287,587776,-1.3475,0.0,0.0,0.0,0.01934,6.453456,0.654251
288,589824,0.45,0.0,0.0,0.0,0.018845,7.567845,0.65756
289,591872,-0.1425,0.0,0.0,0.0,0.017598,8.221473,0.709474
290,593920,0.495,0.0,0.0,0.0,0.019856,8.941198,0.680464
291,595968,-1.98,0.0,0.0,0.0,0.016623,8.001438,0.6842
292,598016,2.4975,0.0,0.0,0.0,0.019061,8.462047,0.672308
293,600064,1.5525,0.0,0.0,0.0,0.01757,8.057345,0.673859
294,602112,-3.8075,0.0,0.0,0.0,0.015324,7.102749,0.627006
295,604160,3.0375,0.0,0.0,0.0,0.02297,7.510697,0.693792
296,606208,2.4,0.0,0.0,0.0,0.021957,7.81493,0.688397
297,608256,2.625,0.0,0.0,0.0,0.018284,8.042577,0.702029
298,610304,-2.19,0.0,0.0,0.0,0.023454,6.932931,0.69081
299,612352,2.2875,0.0,0.0,0.0,0.017518,7.167747,0.659295
300,614400,-0.635,0.1,478.56591,2533333.33333,0.018253,6.723286,0.699374
301,616448,-0.7,0.0,0.0,0.0,0.018282,7.396029,0.649081
302,618496,-3.48,0.0,0.0,0.0,0.019991,7.258572,0.664914
303,620544,2.7275,0.0,0.0,0.0,0.01956,7.132166,0.6488
304,622592,0.82,0.0,0.0,0.0,0.016229,7.629902,0.661517
305,624640,1.8425,0.0,0.0,0.0,0.014675,8.572828,0.629389
306,626688,3.7075,0.0,0.0,0.0,0.021515,7.663091,0.660784
307,628736,0.94,0.0,0.0,0.0,0.016243,6.885724,0.661358
308,630784,-0.885,0.0,0.0,0.0,0.018334,7.265163,0.666156
309,632832,-1.03,0.0,0.0,0.0,0.015984,7.056843,0.652367
310,634880,-1.35,0.0,0.0,0.0,0.018101,7.996914,0.670502
311,636928,0.685,0.0,0.0,0.0,0.015925,5.953316,0.681302
312,638976,-2.7225,0.0,0.0,0.0,0.018789,8.040453,0.624515
313,641024,0.2775,0.0,0.0,0.0,0.012402,6.774163,0.62666
314,643072,0.345,0.0,0.0,0.0,0.02227,8.215682,0.667999
315,645120,1.77,0.0,0.0,0.0,0.020723,6.783773,0.684071
316,647168,-0.4475,0.0,0.0,0.0,0.01639,7.227303,0.634181
317,649216,-0.0725,0.0,0.0,0.0,0.019162,7.400082,0.624291
318,651264,0.8125,0.0,0.0,0.0,0.02314,8.144219,0.6684
319,653312,2.0925,0.0,0.0,0.0,0.014711,8.014451,0.637177
320,655360,1.755,0.33333,964.09784,4666666.66667,0.019009,6.856893,0.658314
321,657408,-1.365,0.0,0.0,0.0,0.014889,6.895334,0.670598
322,659456,1.3275,0.0,0.0,0.0,0.013682,7.341738,0.605099
323,661504,0.7875,0.0,0.0,0.0,0.014045,6.832217,0.654761
324,663552,-0.69,0.0,0.0,0.0,0.027587,8.07396,0.692693
325,665600,-0.3625,0.0,0.0,0.0,0.017106,6.420589,0.672016
326,667648,2.2975,0.0,0.0,0.0,0.02458,7.191975,0.657042
327,669696,-0.6875,0.0,0.0,0.0,0.02043,7.356623,0.646652
328,671744,0.455,0.0,0.0,0.0,0.014445,5.669792,0.649038
329,673792,-0.8225,0.0,0.0,0.0,0.016007,7.28189,0.663242
330,675840,-1.84,0.0,0.0,0.0,0.023653,7.390938,0.63197
331,677888,-2.43,0.0,0.0,0.0,0.018281,5.913536,0.635534
332,679936,-1.1975,0.0,0.0,0.0,0.016877,5.935104,0.644386
333,681984,2.19,0.0,0.0,0.0,0.016246,7.114076,0.622787
334,684032,-2.31,0.0,0.0,0.0,0.020881,6.083392,0.639502
335,686080,-0.9225,0.0,0.0,0.0,0.018339,6.211753,0.633468
336,688128,1.84,0.0,0.0,0.0,0.015081,6.832206,0.620448
337,690176,-0.7225,0.0,0.0,0.0,0.016855,7.799873,0.649861
338,692224,-2.3075,0.0,0.0,0.0,0.02001,6.638294,0.643786
339,694272,-3.3725,0.0,0.0,0.0,0.021034,6.603099,0.667365
340,696320,1.315,0.03333,142.85265,1933333.33333,0.01807,6.331274,0.625241
341,698368,-2.3,0.0,0.0,0.0,0.020013,6.844403,0.646885
342,700416,2.0725,0.0,0.0,0.0,0.020186,7.094133,0.637786
343,702464,-2.4925,0.0,0.0,0.0,0.016539,6.521906,0.616794
344,704512,2.1725,0.0,0.0,0.0,0.018425,7.974307,0.651529
345,706560,-1.4475,0.0,0.0,0.0,0.019448,7.200792,0.604142
346,708608,0.0525,0.0,0.0,0.0,0.019454,6.554189,0.610577
347,710656,1.2125,0.0,0.0,0.0,0.018027,7.417726,0.608231
348,712704,0.79,0.0,0.0,0.0,0.020168,7.251969,0.630585
349,714752,-1.9125,0.0,0.0,0.0,0.017987,7.008773,0.605215
350,716800,-0.1775,0.0,0.0,0.0,0.017244,7.73382,0.599927
351,718848,-1.61,0.0,0.0,0.0,0.023662,6.733339,0.659404
352,720896,0.4725,0.0,0.0,0.0,0.015268,6.022308,0.571051
353,722944,-1.5575,0.0,0.0,0.0,0.020073,7.993811,0.62924
354,724992,1.4275,0.0,0.0,0.0,0.017092,7.480436,0.625531
355,727040,2.5025,0.0,0.0,0.0,0.018376,8.160112,0.607565
356,729088,1.7875,0.0,0.0,0.0,0.019264,8.069773,0.633277
357,731136,-0.59,0.0,0.0,0.0,0.022082,7.958053,0.631486
358,733184,0.67,0.0,0.0,0.0,0.019988,8.510712,0.60722
359,735232,0.695,0.0,0.0,0.0,0.019313,7.022658,0.612604
360,737280,-0.5925,0.43333,1757.18416,4833333.33333,0.021566,7.348331,0.595762
361,739328,-0.3225,0.0,0.0,0.0,0.029571,8.481201,0.607588
362,741376,0.595,0.0,0.0,0.0,0.025881,7.774826,0.601616
363,743424,1.5525,0.0,0.0,0.0,0.029478,7.937868,0.624912
364,745472,1.01,0.0,0.0,0.0,0.018616,7.771963,0.646375
365,747520,0.4025,0.0,0.0,0.0,0.015633,6.724489,0.621863
366,749568,-1.7575,0.0,0.0,0.0,0.027172,7.838234,0.620392
367,751616,2.64,0.0,0.0,0.0,0.017198,7.930221,0.653742
368,753664,-1.5775,0.0,0.0,0.0,0.025433,8.547582,0.652952
