update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
116,237568,-5.0075,0.0,0.0,0.0,0.003143,7.512418,0.94206
117,239616,-5.57,0.0,0.0,0.0,0.004103,6.86137,0.943682
118,241664,-4.5025,0.0,0.0,0.0,0.006093,8.716901,0.973485
119,243712,-3.0025,0.0,0.0,0.0,-0.001052,8.196192,0.967706
120,245760,-5.695,0.32,1471.72948,3820000.0,-0.000411,7.454468,0.959226
121,247808,-2.1525,0.0,0.0,0.0,0.002983,7.268337,0.965065
122,249856,-2.625,0.0,0.0,0.0,-0.000444,7.61501,0.953755
123,251904,-4.4375,0.0,0.0,0.0,0.002226,7.830391,0.959851
124,253952,-4.225,0.0,0.0,0.0,0.003871,7.070539,0.972744
125,256000,-6.755,0.0,0.0,0.0,-0.001149,8.716077,0.930308
126,258048,-6.085,0.0,0.0,0.0,0.003082,7.877924,0.982603
127,260096,-5.1125,0.0,0.0,0.0,0.001993,8.671144,0.931596
128,262144,-3.0675,0.0,0.0,0.0,-0.001256,8.115463,0.976838
129,264192,-4.31,0.0,0.0,0.0,0.002562,8.29959,0.978381
130,266240,-4.4675,0.02,136.84337,560000.0,0.001251,7.639542,0.970797
131,268288,-4.0175,0.0,0.0,0.0,0.003607,9.948082,1.037236
132,270336,-4.0225,0.0,0.0,0.0,-0.000699,7.9161,0.987356
133,272384,-4.4875,0.0,0.0,0.0,-0.001581,9.779182,0.985364
134,274432,-2.9575,0.0,0.0,0.0,0.000972,7.618809,0.938136
135,276480,-2.3475,0.0,0.0,0.0,-0.003902,7.456986,0.954187
136,278528,-2.415,0.0,0.0,0.0,0.0016,6.454174,0.953353
137,280576,-3.9075,0.0,0.0,0.0,-0.001204,8.939735,0.942123
138,282624,-6.4925,0.0,0.0,0.0,0.000119,7.677732,0.970289
139,284672,-3.9225,0.0,0.0,0.0,-0.000849,5.941502,0.898402
140,286720,-7.1675,0.3,1054.99124,4639318.91872,0.00374,6.242962,0.937091
141,288768,-2.59,0.0,0.0,0.0,0.001043,9.272329,0.961288
142,290816,-2.6575,0.0,0.0,0.0,0.005293,8.105116,0.925765
143,292864,-4.35,0.0,0.0,0.0,0.003817,9.715416,0.914663
144,294912,-4.9725,0.0,0.0,0.0,-0.000951,9.562767,0.929355
145,296960,-0.8475,0.0,0.0,0.0,0.000768,8.376665,0.902909
146,299008,-3.74,0.0,0.0,0.0,-0.001926,9.247771,0.929439
147,301056,-5.9175,0.0,0.0,0.0,-8.5e-05,8.778571,0.931685
148,303104,-7.47,0.0,0.0,0.0,0.005105,6.954143,0.90158
149,305152,-2.4775,0.0,0.0,0.0,-0.000261,7.370416,0.940593
150,307200,-3.5325,0.2,843.13005,3320000.0,0.00485,6.751805,0.928815
151,309248,-5.96,0.0,0.0,0.0,0.002183,6.489865,0.925124
152,311296,-3.5125,0.0,0.0,0.0,0.003146,8.844413,0.976605
153,313344,-5.3475,0.0,0.0,0.0,0.002935,10.170364,0.963337
154,315392,-7.36,0.0,0.0,0.0,0.004585,7.031536,1.006114
155,317440,-5.49,0.0,0.0,0.0,0.002403,10.070929,0.983836
156,319488,-3.9125,0.0,0.0,0.0,0.000505,8.386898,0.978572
157,321536,-4.5675,0.0,0.0,0.0,0.001447,9.082849,0.969485
158,323584,-1.8025,0.0,0.0,0.0,0.006384,6.899144,0.928386
159,325632,-3.0825,0.0,0.0,0.0,0.004919,7.249316,0.937477
160,327680,-5.5025,0.0,0.0,560000.0,-0.000348,9.219809,0.939263
161,329728,-5.3275,0.0,0.0,0.0,0.000269,7.986434,0.965378
162,331776,-8.175,0.0,0.0,0.0,-0.003407,7.769672,0.952061
163,333824,-4.06,0.0,0.0,0.0,0.001592,8.52354,0.97238
164,335872,-4.155,0.0,0.0,0.0,0.000324,8.574171,0.909439
165,337920,-2.8775,0.0,0.0,0.0,0.000648,7.058849,0.89816
166,339968,-1.7075,0.0,0.0,0.0,0.000942,8.33601,0.928553
167,342016,-2.2625,0.0,0.0,0.0,0.002485,7.276268,0.911743
168,344064,-2.3575,0.0,0.0,0.0,-0.000704,7.711816,0.935942
